Date,Close,Volume,Open,High,Low,returns,MA_7,MA_30,volatility
2025-04-23,204.6,52929170,206.0,208.0,202.799,-0.018092815664443096,209.91714285714286,204.89266666666666,0.018007453610414153
2025-04-22,199.74,52976370,196.12,201.59,195.97,-0.023753665689149495,207.97714285714287,204.79,0.008123827014006858
2025-04-21,193.16,46742540,193.265,193.8,189.8112,-0.032942825673375475,205.21428571428572,204.453,0.011567452956374404
2025-04-17,196.98,52164680,197.2,198.8335,194.42,0.019776351211430843,203.18142857142857,204.29566666666668,0.01711983744642378
2025-04-16,194.27,59732420,198.36,200.7,192.37,-0.013757741902731158,200.91428571428568,204.07633333333334,0.017035225659211294
2025-04-15,202.14,51343870,201.855,203.51,199.8,0.04051062953621232,199.8942857142857,204.14933333333332,0.026029835282268925
2025-04-14,202.52,101352900,211.44,212.94,201.1621,0.0018798852280599299,199.05857142857144,204.21933333333334,0.026148373709263577
2025-04-11,198.15,87435920,186.1,199.54,186.06,-0.021578115741655135,198.13714285714286,204.15066666666664,0.02649743719813342
2025-04-10,190.42,121880000,189.065,194.7799,183.0,-0.039010850365884475,196.80571428571426,203.989,0.028887283453140605
2025-04-09,198.85,184395900,171.95,200.61,171.89,0.044270559815145605,197.61857142857144,203.90533333333332,0.03168925234549692
2025-04-08,172.42,120859500,186.7,190.335,169.2101,-0.13291425697762138,194.10999999999999,202.9163333333333,0.059679284928644154
2025-04-07,181.46,160466300,177.2,194.15,174.62,0.052430112515949645,192.28,202.06966666666668,0.06529950569384714
2025-04-04,188.38,125910900,193.89,199.88,187.34,0.03813512619861115,190.31428571428572,201.38966666666667,0.06501229753508417
2025-04-03,203.19,103419000,205.54,207.49,201.25,0.07861768765261701,190.41,201.12066666666666,0.07296189651716518
2025-04-02,223.89,35905900,221.315,225.19,221.02,0.10187509227816327,194.08714285714285,201.53533333333334,0.08059426650488519
2025-04-01,223.19,36412740,219.805,223.68,218.9,-0.0031265353521817696,198.76857142857145,201.89733333333334,0.07725102095755747
2025-03-31,222.13,65299320,217.005,225.62,216.23,-0.0047493167256598134,202.0942857142857,202.204,0.07749920841764621
